"","date","caleb_prod","vorster_prod"
"446","1932-02-01",4.43398006799116,3.1614831144322
"447","1932-03-01",0.281820767033336,0.200941723374928
"448","1932-04-01",0.375761022711115,0.267922297833237
"449","1932-05-01",0.291214792601114,0.207639780820759
"450","1932-06-01",0.356972971575559,0.254526182941575
"451","1932-07-01",0,0
"452","1932-08-01",0,0
"453","1932-09-01",0.0657581789744452,0.0468864021208165
"454","1932-10-01",0,0
"455","1932-11-01",0.0939402556777788,0.0669805744583093
"456","1932-12-01",0.610611661905562,0.43537373397901
"457","1933-01-01",3.24093882088337,2.31082981881167
"458","1933-02-01",0.422731150550005,0.301412585062392
"459","1933-03-01",1.22122332381112,0.870747467958021
"460","1933-04-01",0.422731150550005,0.301412585062392
"461","1933-05-01",0.610611661905562,0.43537373397901
"462","1933-06-01",0.281820767033336,0.200941723374928
"463","1933-07-01",0.0845462301100009,0.0602825170124784
"464","1933-08-01",0.0939402556777788,0.0669805744583093
"465","1933-09-01",0,0
"466","1933-10-01",0.479095303956672,0.341600929737377
"467","1933-11-01",0,0
"468","1933-12-01",2.66790326124892,1.90224831461598
"469","1934-01-01",0.281820767033336,0.200941723374928
"470","1934-02-01",1.12728306813335,0.803766893499712
"471","1934-03-01",0.159698434652224,0.113866976579126
"472","1934-04-01",0,0
"473","1934-05-01",0,0
"474","1934-06-01",1.85062303685224,1.31951731682869
"475","1934-07-01",0.0563641534066673,0.0401883446749856
"476","1934-08-01",0.563641534066673,0.401883446749856
"477","1934-09-01",0.122122332381112,0.0870747467958021
"478","1934-10-01",0.948796582345566,0.676503802028924
"479","1934-11-01",0.48848932952445,0.348298987183208
"480","1934-12-01",0.75152204542223,0.535844595666474
"481","1935-01-01",3.66366997143337,2.61224240387406
"482","1935-02-01",3.34427310212892,2.38450845071581
"483","1935-03-01",2.61153910784225,1.862059969941
"484","1935-04-01",1.24940540051446,0.890841640295514
"485","1935-05-01",0,0
"486","1935-06-01",0,0
"487","1935-07-01",0.591823610770006,0.421977619087349
"488","1935-08-01",0.610611661905562,0.43537373397901
"489","1935-09-01",0,0
"490","1935-10-01",0.300608818168892,0.21433783826659
"491","1935-11-01",0.281820767033336,0.200941723374928
"492","1935-12-01",1.38092175846335,0.984614444537147
"493","1936-01-01",0.967584633481122,0.689899916920586
"494","1936-02-01",4.29306968447449,3.06101225274473
"495","1936-03-01",0.234850639194447,0.167451436145773
"496","1936-04-01",0.187880511355558,0.133961148916619
"497","1936-05-01",0.13151635794889,0.093772804241633
"498","1936-06-01",0,0
"499","1936-07-01",0.450913227253338,0.321506757399885
"500","1936-08-01",0.338184920440004,0.241130068049913
"501","1936-09-01",0.103334281245557,0.0736786319041402
"502","1936-10-01",1.24940540051446,0.890841640295514
"503","1936-11-01",0,0
"504","1936-12-01",4.03943099414449,2.8801647017073
"505","1937-01-01",2.25456613626669,1.60753378699942
"506","1937-02-01",3.38184920440004,2.41130068049913
"507","1937-03-01",1.17425319597223,0.837257180728866
"508","1937-04-01",0.234850639194447,0.167451436145773
"509","1937-05-01",0,0
"510","1937-06-01",0.112728306813335,0.0803766893499712
"511","1937-07-01",0.075152204542223,0.0535844595666474
"512","1937-08-01",0.0187880511355558,0.0133961148916619
"513","1937-09-01",0,0
"514","1937-10-01",0.0469701278388894,0.0334902872291546
"515","1937-11-01",0.375761022711115,0.267922297833237
"516","1937-12-01",4.8848932952445,3.48298987183208
"517","1938-01-01",0.0469701278388894,0.0334902872291546
"518","1938-02-01",7.41188617297675,5.2847673247606
"519","1938-03-01",5.36398859920117,3.82459080156946
"520","1938-04-01",0.103334281245557,0.0736786319041402
"521","1938-05-01",1.25879942608224,0.897539697741345
"522","1938-06-01",1.08970696586223,0.776974663716388
"523","1938-07-01",0.291214792601114,0.207639780820759
"524","1938-08-01",0.075152204542223,0.0535844595666474
"525","1938-09-01",0.375761022711115,0.267922297833237
"526","1938-10-01",1.08970696586223,0.776974663716388
"527","1938-11-01",0.197274536923335,0.14065920636245
"528","1938-12-01",0.413337124982227,0.294714527616561
"529","1939-01-01",1.52183214198002,1.08508530622461
"530","1939-02-01",0.704551917583341,0.50235430843732
"531","1939-03-01",0.995766710184455,0.709994089258079
"532","1939-04-01",0.422731150550005,0.301412585062392
"533","1939-05-01",0.0939402556777788,0.0669805744583093
"534","1939-06-01",0.732733994286675,0.522448480774813
"535","1939-07-01",0.422731150550005,0.301412585062392
"536","1939-08-01",0.497883355092228,0.354997044629039
"537","1939-09-01",0.648187764176674,0.462165963762334
"538","1939-10-01",0.216062588058891,0.154055321254111
"539","1939-11-01",0,0
"540","1939-12-01",0.281820767033336,0.200941723374928
"541","1940-01-01",3.71064009927226,2.64573269110322
"542","1940-02-01",1.71910667890335,1.22574451258706
"543","1940-03-01",0.75152204542223,0.535844595666474
"544","1940-04-01",0.479095303956672,0.341600929737377
"545","1940-05-01",0,0
"546","1940-06-01",0,0
"547","1940-07-01",0,0
"548","1940-08-01",0,0
"549","1940-09-01",0.187880511355558,0.133961148916619
"550","1940-10-01",0.629399713041118,0.448769848870672
"551","1940-11-01",0.140910383516668,0.100470861687464
"552","1940-12-01",3.89852061062782,2.77969384001984
"553","1941-01-01",2.2075960084278,1.57404349977027
"554","1941-02-01",2.36729444308003,1.68791047634939
"555","1941-03-01",2.01971549707224,1.44008235085365
"556","1941-04-01",0.281820767033336,0.200941723374928
"557","1941-05-01",0.0469701278388894,0.0334902872291546
"558","1941-06-01",0.17848648578778,0.127263091470788
"559","1941-07-01",0,0
"560","1941-08-01",1.32455760505668,0.944426099862161
"561","1941-09-01",0.300608818168892,0.21433783826659
"562","1941-10-01",1.39031578403113,0.991312501982978
"563","1941-11-01",0.31000284373667,0.221035895712421
"564","1941-12-01",3.08124038623114,2.19696284223254
"565","1942-01-01",1.50304409084446,1.07168919133295
"566","1942-02-01",0.516671406227783,0.368393159520701
"567","1942-03-01",0.770310096557786,0.549240710558136
"568","1942-04-01",0.704551917583341,0.50235430843732
"569","1942-05-01",0.216062588058891,0.154055321254111
"570","1942-06-01",0,0
"571","1942-07-01",0.939402556777788,0.669805744583093
"572","1942-08-01",0.272426741465559,0.194243665929097
"573","1942-09-01",0.216062588058891,0.154055321254111
"574","1942-10-01",0.0563641534066673,0.0401883446749856
"575","1942-11-01",0.760916070990008,0.542542653112305
"576","1942-12-01",0.713945943151119,0.509052365883151
"577","1943-01-01",4.43398006799116,3.1614831144322
"578","1943-02-01",0.0375761022711115,0.0267922297833237
"579","1943-03-01",0.892432428938898,0.636315457353938
"580","1943-04-01",1.48425603970891,1.05829307644129
"581","1943-05-01",0.497883355092228,0.354997044629039
"582","1943-06-01",0.432125176117783,0.308110642508223
"583","1943-07-01",0.272426741465559,0.194243665929097
"584","1943-08-01",0,0
"585","1943-09-01",0.0939402556777788,0.0669805744583093
"586","1943-10-01",0.986372684616677,0.703296031812248
"587","1943-11-01",0.535459457363339,0.381789274412363
"588","1943-12-01",1.13667709370112,0.810464950945542
"589","1944-01-01",1.13667709370112,0.810464950945542
"590","1944-02-01",2.87457182374003,2.04960557842426
"591","1944-03-01",1.10849501699779,0.79037077860805
"592","1944-04-01",0.22075960084278,0.157404349977027
"593","1944-05-01",0.375761022711115,0.267922297833237
"594","1944-06-01",0.356972971575559,0.254526182941575
"595","1944-07-01",0.00469701278388894,0.00334902872291546
"596","1944-08-01",0,0
"597","1944-09-01",0.0469701278388894,0.0334902872291546
"598","1944-10-01",0.117425319597223,0.0837257180728866
"599","1944-11-01",2.67260027403281,1.9055973433389
"600","1944-12-01",0.779704122125564,0.555938768003967
"601","1945-01-01",0.31000284373667,0.221035895712421
"602","1945-02-01",4.19912942879671,2.99403167828643
"603","1945-03-01",0.779704122125564,0.555938768003967
"604","1945-04-01",0.150304409084446,0.107168919133295
"605","1945-05-01",1.05213086359112,0.750182433933064
"606","1945-06-01",0.836068275532231,0.596127112678953
"607","1945-07-01",0.0845462301100009,0.0602825170124784
"608","1945-08-01",0.685763866447785,0.488958193545658
"609","1945-09-01",0.272426741465559,0.194243665929097
"610","1945-10-01",2.34850639194447,1.67451436145773
"611","1945-11-01",0.779704122125564,0.555938768003967
"612","1945-12-01",3.24093882088337,2.31082981881167
"613","1946-01-01",0.150304409084446,0.107168919133295
"614","1946-02-01",0.216062588058891,0.154055321254111
"615","1946-03-01",1.89759316469113,1.35300760405785
"616","1946-04-01",0.385155048278893,0.274620355279068
"617","1946-05-01",0.347578946007782,0.247828125495744
"618","1946-06-01",0,0
"619","1946-07-01",0.864250352235565,0.616221285016446
"620","1946-08-01",0.328790894872226,0.234432010604083
"621","1946-09-01",0.112728306813335,0.0803766893499712
"622","1946-10-01",1.99153342036891,1.41998817851616
"623","1946-11-01",5.25126029238783,3.74421411221949
"624","1946-12-01",1.73789473003891,1.23914062747872
"625","1947-01-01",0,0
"626","1947-02-01",0.347578946007782,0.247828125495744
"627","1947-03-01",0.413337124982227,0.294714527616561
"628","1947-04-01",0.319396869304448,0.227733953158252
"629","1947-05-01",0,0
"630","1947-06-01",0,0
"631","1947-07-01",0,0
"632","1947-08-01",0.366366997143337,0.261224240387406
"633","1947-09-01",0.0281820767033336,0.0200941723374928
"634","1947-10-01",0.187880511355558,0.133961148916619
"635","1947-11-01",0.469701278388894,0.334902872291546
"636","1947-12-01",0.432125176117783,0.308110642508223
"637","1948-01-01",0.0375761022711115,0.0267922297833237
"638","1948-02-01",0.422731150550005,0.301412585062392
"639","1948-03-01",1.18364722154001,0.843955238174697
"640","1948-04-01",0.779704122125564,0.555938768003967
"641","1948-05-01",0.460307252821116,0.328204814845716
"642","1948-06-01",1.08970696586223,0.776974663716388
"643","1948-07-01",0,0
"644","1948-08-01",0,0
"645","1948-09-01",0.300608818168892,0.21433783826659
"646","1948-10-01",0.225456613626669,0.160753378699942
"647","1948-11-01",0,0
"648","1948-12-01",1.79425888344558,1.27932897215371
"649","1949-01-01",1.20243527267557,0.857351353066359
"650","1949-02-01",1.59698434652224,1.13866976579126
"651","1949-03-01",1.00516073575223,0.716692146703909
"652","1949-04-01",0.0845462301100009,0.0602825170124784
"653","1949-05-01",1.40910383516668,1.00470861687464
"654","1949-06-01",0.0187880511355558,0.0133961148916619
"655","1949-07-01",0.526065431795561,0.375091216966532
"656","1949-08-01",0.366366997143337,0.261224240387406
"657","1949-09-01",0.103334281245557,0.0736786319041402
"658","1949-10-01",0.216062588058891,0.154055321254111
"659","1949-11-01",0.807886198828898,0.57603294034146
"660","1949-12-01",0.366366997143337,0.261224240387406
"661","1950-01-01",0.728036981502786,0.519099452051897
"662","1950-02-01",3.9924608663056,2.84667441447814
"663","1950-03-01",2.39547651978336,1.70800464868689
"664","1950-04-01",0.516671406227783,0.368393159520701
"665","1950-05-01",0.0281820767033336,0.0200941723374928
"666","1950-06-01",0.0469701278388894,0.0334902872291546
"667","1950-07-01",0.911220480074454,0.6497115722456
"668","1950-08-01",0.0375761022711115,0.0267922297833237
"669","1950-09-01",1.04273683802334,0.743484376487233
"670","1950-10-01",0.967584633481122,0.689899916920586
"671","1950-11-01",5.96520623553895,4.25326647810264
"672","1950-12-01",3.40063725553559,2.4246967953908
"673","1951-01-01",0.601217636337784,0.42867567653318
