Date,GLEV,CRUTS_PET,REA,ERA5,MERRA2,NCEP_NARR
3/1/2014,7074.909082,10357.67769,1775.235485,3253.545586,5331.067115,20736.05786
4/1/2014,11239.22558,15768.71653,4758.181477,7351.793135,6929.748838,25967.50915
5/1/2014,17565.30476,21743.11042,7398.355821,11098.8075,7322.7243,33590.04702
6/1/2014,22434.681,27524.38347,7883.373198,11295.7014,6376.529708,32866.90621
7/1/2014,22999.8689,31684.11874,8238.131843,11992.20316,4524.492157,30875.59474
8/1/2014,23576.97083,25404.81386,8005.869346,11094.00816,2870.498678,23930.40043
9/1/2014,20630.48384,19814.84885,5817.447764,8776.537622,1613.6538,14390.57312
10/1/2014,17677.02505,13142.74098,4047.987649,6088.963116,1540.456338,9311.425179
11/1/2014,11549.14087,6538.085499,2194.126709,3917.793991,1892.984412,8496.611598
12/1/2014,7259.854915,5017.731057,1521.424368,2462.150402,1939.745872,10275.39757
1/1/2015,4970.280951,5874.56103,647.4195423,1033.513177,1548.683264,8038.146775
2/1/2015,4865.061478,7255.566754,1045.584001,1816.593309,3020.782663,13103.01802
3/1/2015,7746.197942,11353.71573,520.9676623,4174.20413,3846.236431,15388.18538
4/1/2015,12725.75205,14731.50664,2888.27217,7625.237801,4412.781077,19483.07662
5/1/2015,14410.67494,19350.42622,8133.626432,9059.186239,6297.402567,27859.26344
6/1/2015,19441.82442,27585.15473,10297.25701,11233.99745,8016.747512,34730.31994
7/1/2015,22165.67302,30157.89581,10339.07712,12114.94686,6514.105402,30987.11497
8/1/2015,25188.51676,26742.75836,8113.899617,10756.5722,4559.368508,23448.27931
9/1/2015,20676.91882,19658.63453,5437.693541,8206.67204,1806.592734,13607.6565
10/1/2015,15098.96293,12723.65723,4626.354829,5981.802392,2288.426069,9416.649134
11/1/2015,11149.37645,6828.805774,2676.161229,3894.598548,2509.897517,11912.26707
12/1/2015,6860.844948,4925.198735,1323.047039,2219.206467,2316.13803,10124.28614
1/1/2016,3899.050912,5337.01405,892.8164743,305.424457,2289.814859,8949.257504
2/1/2016,3972.303768,7379.041252,723.3997828,419.3334108,3552.059567,14470.03506
3/1/2016,6872.448191,9879.005687,2828.210691,1485.08285,6767.401154,20107.88302
4/1/2016,9850.137917,14479.86444,5632.781146,4528.619592,8373.84213,22143.50616
5/1/2016,14066.90603,20483.41612,9545.120074,8827.330128,9410.279138,17705.14981
6/1/2016,20995.51516,27094.29921,12916.84479,11286.37805,11545.12721,48072.858
7/1/2016,26211.35229,30182.32455,10625.15547,12534.14937,8300.734396,37995.7899
8/1/2016,25450.83153,26773.01388,7784.760359,11411.21237,3360.210411,25967.91404
9/1/2016,21502.77307,19499.99055,5434.004209,8400.244323,1365.38934,16160.16704
10/1/2016,17040.43616,11678.69794,4487.386955,6211.597612,2686.567674,15235.14989
11/1/2016,10408.47663,7111.45437,2579.29522,4129.092399,3248.361954,13652.4862
12/1/2016,6933.447511,5258.39311,1218.125891,2556.860971,2291.950777,7937.362692
1/1/2017,4426.68628,5123.036002,1376.153975,1580.624858,3605.044337,9221.235061
2/1/2017,3461.363979,5818.410412,1580.762622,1390.521572,4770.28702,10399.00532
3/1/2017,5948.075494,10027.87539,1171.937386,1897.288289,6534.672058,15546.37024
4/1/2017,9908.862202,13024.84908,6046.70409,5167.175999,11034.32309,22883.8606
5/1/2017,14607.09577,20763.96544,11744.48489,8676.563271,14137.01787,35368.51917
6/1/2017,20644.20843,27007.83309,14199.22062,11467.69164,15149.64901,44525.10348
7/1/2017,25374.08874,33041.08804,12740.27549,12776.48251,10524.51155,38357.72741
8/1/2017,24735.50751,28398.43145,10469.86145,11036.11316,6237.371697,31332.79136
9/1/2017,22083.48062,20685.34219,7358.899813,9597.72901,3368.016549,20471.63486
10/1/2017,18248.80668,13678.15129,4243.780688,5306.188199,2117.485996,16472.21727
11/1/2017,12334.4708,7554.364975,2182.33514,3679.982209,2146.369378,10620.74507
12/1/2017,8530.60488,6605.226685,825.4473483,2598.693817,2079.781721,14012.16164
1/1/2018,5003.001256,6166.032028,,1690.987056,2245.325919,10612.8421
2/1/2018,5883.974197,7212.396072,,2939.232671,2641.925078,14269.7586
3/1/2018,7492.095068,9793.111547,,2464.373327,5623.475845,18792.87903
4/1/2018,10787.86488,15685.50492,,5810.008553,9708.242756,28528.86057
5/1/2018,14430.70199,21207.19402,,10500.18998,10444.11869,34864.09871
6/1/2018,23316.21126,28660.84197,,12230.8397,11219.52894,37788.45744
7/1/2018,24185.59309,34020.66432,,12979.69172,7715.886564,33644.55583
8/1/2018,28651.46375,27945.54532,,12548.63366,5452.297395,28708.19164
9/1/2018,24831.50923,21217.85761,,9149.76164,1814.890669,15937.00333
10/1/2018,16310.49232,13510.6911,,6222.547485,2025.306614,8684.745423
11/1/2018,11569.66679,7685.67844,,3015.806696,1304.279884,6475.137225
12/1/2018,7582.633728,5244.629428,,2703.009565,2792.612328,9796.480591
